,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
0,0.0,-0.065037559769988,-0.03506090795832874,0.03237943128718735,0.058256425293697914,0.143543920532583,0.021734160163144056,0.05183848985878244,0.07388607072850173,0.11930643628424902,1.0369658053061051e-05,4.722996005265162e-06,4.095167831057801e-06,0.0005506480811163783
1,1.0,0.0009674867833307818,-0.006144335087928642,0.04550795409778036,0.022210689750060957,0.06795904437556456,0.06411244939745166,0.07338564096435785,0.006220038934658755,0.08766955391965064,2.5444444549308916e-06,9.127175480202773e-06,1.6257877502021746e-05,0.0001541950914543122
2,2.0,-0.0038317228553727085,-0.0034652798480707433,0.053553162895303166,0.03365166539782825,0.08988253076240572,0.10795901160925418,0.07657635252037696,0.005166262136770721,0.11059478816510637,2.2079929907364533e-06,2.9694560017537548e-06,1.5535520497436448e-05,0.0030728401616215706
3,3.0,0.015394536083592486,-0.013015880712841078,0.030563098868283605,0.015483932353415419,0.10576010101808822,0.07344649104093544,0.031370644516101276,0.02015948640119434,0.11728147885991616,5.924435481289092e-06,6.052798024939286e-06,9.92629400732995e-06,1.842808887886349e-05
4,4.0,-0.010475908637447035,0.0016071161254029654,0.08475253622793379,0.08118351563891549,0.0400703974343367,0.020605040593764723,0.13548138177173763,0.010598466116408904,0.042276187842881875,4.767165826016265e-06,4.185747446757767e-06,5.0258865647910614e-06,8.86142788658617e-06
5,5.0,0.02458837394702859,-0.01660791996598367,0.10643509847474426,0.016775858203027846,0.0952797288950963,0.09163442034319066,0.13094527500691336,0.02967172288485172,0.1454002830483496,1.9813285121900323e-06,1.3466659974704269e-05,1.1758827086312829e-05,0.0
6,6.0,0.11694568757652805,0.061565345227309366,0.09910151440382133,0.07788875370053211,0.09076789279731158,0.065583156500062,0.004227775372581643,0.13216121055629254,0.04257771832208132,3.1461439402208494e-06,4.015790169792227e-06,8.056939125833586e-06,0.0
7,7.0,0.03620626480193536,-0.00879324114252302,0.08344003068799878,0.03600687958968646,0.08186619123082738,0.04124304735449967,0.09310270946201393,0.037258753343320856,0.09463688618668506,3.2728257270079647e-06,3.806316789083862e-06,1.9716672364033387e-06,2.095925810863264e-05
8,8.0,-0.008644550482989097,0.016301321733541305,0.047704510880781974,0.021825008212938285,0.04314186386813318,0.05301983354209593,0.05973671071883583,0.018451594600829846,0.06771868540740197,1.5735147997467045e-06,2.6361255921440343e-06,3.986186475291645e-06,0.04162616655230522
9,9.0,0.020479636603372754,-0.025507902793093284,0.1056246149057231,0.06359314852834114,0.06346500897683209,0.08126263595806522,0.12601827725368234,0.032711903342791004,0.0947713959049973,3.980843685614582e-06,3.1025291835689423e-06,6.576542684982203e-06,0.0
