,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
36,36.0,-0.0014011355533714394,-0.08568685952708209,0.09794340603045522,0.12404568157131571,0.2039605177160624,0.10055598263576578,0.2371703225890225,0.08569831431511836,0.2567889124641631,1.1406500644938518e-05,5.9993965484264104e-05,5.462419088895058e-06,0.014039256609976292
37,37.0,0.12306611231909555,0.061265934601228686,0.0473251416251611,0.1303056940045034,0.08370491574602647,0.10674748830258833,0.12236381046138463,0.13747284365975074,0.061148448814552274,4.568932560777451e-05,1.912091263951901e-05,1.854949669661231e-05,0.05845889821648598
38,38.0,0.0662600715219276,0.09357542436818334,0.08235172456132746,0.08938682634498529,0.08095769089886316,0.07714093348153783,0.04150856834250265,0.11465930892769484,0.025830866803104213,1.5607701002198094e-05,2.7663645127924493e-05,2.3602952737384325e-05,0.0954868271946907
39,39.0,0.01924158572401619,-0.003949871000992912,0.0014607960694671615,0.02282498741988418,0.22634590616200242,0.09305948671689175,0.022558152537441496,0.019642812988448177,0.24198720820519085,1.1468921511734818e-05,2.3911373713320227e-05,1.42763735880309e-05,0.0016620566602796316
40,40.0,-0.06843192858205911,0.13162493787818785,0.10312038005321501,0.12884197347846457,0.1706802369713482,0.19275944350755644,0.13373435300909356,0.1483511143230709,0.1597460546268939,2.0459881316074825e-05,6.6614851643256194e-06,6.994342672999398e-05,0.0021883409935981035
41,41.0,-0.02161807372515201,0.04864481088541486,0.07073217249849041,0.018880568632477553,0.03114421252266164,0.07355260174316576,0.04741640977989406,0.05323212129592323,0.07764442482628738,8.642513193673983e-06,1.200541420472302e-05,7.8192432533454e-06,0.5765506029129028
42,42.0,0.004850995950095973,-0.016166915463485036,0.24355429099018597,0.17101318135282828,0.122677178194764,0.0876570103250802,0.3572902139403353,0.016879020034093185,0.1335625064722106,9.266781520831044e-06,1.2021139266792142e-05,1.5361623502180998e-05,0.936112105846405
43,43.0,-0.04765993378205976,-0.16351827371015268,0.16865466198786955,0.14891992866863113,0.18774077024736674,0.1103615770363992,0.09016828877420188,0.17032232714843562,0.07912359474064604,6.228554616733239e-06,2.5730300159929937e-05,1.143200757311973e-05,0.9221004843711853
44,44.0,-0.0024327282462782603,0.04506465978172023,0.09450864412039416,0.09298236913944007,0.29028246367604066,0.26669983321124235,0.18936664891514615,0.04513027507075968,0.293657261469732,4.443857768151766e-06,1.1899776551212108e-05,3.534525412414318e-05,0.002813071710988879
45,45.0,-0.00578583572162077,-0.05286250087793997,0.14693407397449565,0.1565056032639742,0.2407447472317824,0.2084868682646903,0.21960552991891388,0.05317819002248748,0.2543389886605256,1.7321515271371075e-05,9.029850433465014e-06,1.8836415333405974e-05,0.013224800117313862
46,46.0,0.021322012171585105,0.09166290105286658,0.1420226967567537,0.09964634178311078,0.03799363419270051,0.09225828839308628,0.131036967092437,0.09411012502633727,0.06997939874678506,2.4637769073764557e-05,5.921677308626191e-06,1.7270752732953347e-05,0.009723952040076256
47,47.0,0.0011997586760443858,-0.0006230345708081855,0.06230453553122011,0.0337164163364439,0.1795108035056596,0.05276997645202006,0.09222451363712406,0.0013518849644721688,0.20462158335955147,1.4407165451691121e-05,2.8095314358846284e-05,8.160351328366186e-06,0.15024448931217194
48,48.0,0.036267647206506444,0.0038513012194734074,0.09550425832170438,0.10438088093559973,0.08667030913360496,0.11151987293680017,0.1352526416790673,0.03647156090680425,0.11073930862225466,1.9886132230127536e-05,6.948175319632766e-06,2.1070832196927475e-05,0.011037217453122139
49,49.0,0.031034043193929654,0.07000991475257488,0.07980922944843089,0.05561216004538911,0.24752291441605329,0.22280151833092623,0.03639797586700655,0.07658002350891187,0.2638440349045555,6.21731460048162e-06,1.7185844168919912e-05,3.677308796810719e-05,0.0016416226280853152
50,50.0,0.0057098378074226085,-0.025227348411548188,0.04013762648682548,0.05217256213407847,0.05316489295937805,0.04788245530413711,0.05520382330554769,0.025865447138310127,0.04143654324129723,1.4963250579048454e-05,1.0917998142497094e-06,1.332280219298921e-05,0.9927185773849487
