,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
0,0.0,-0.007364922575335271,-0.02359874830793895,0.07391977497780702,0.07733673111366529,0.04504738935556166,0.05660690910626814,0.13781268983157122,0.024721306726023497,0.07326402479302634,4.181746255712746e-06,5.904911277530071e-06,7.699587923156951e-06,0.0001410644326824695
1,1.0,-0.07868737477333872,0.10130345549091432,0.09223114041038795,0.10034872144930614,0.05088402452266998,0.10575683794399264,0.02535183288696264,0.12827350873473262,0.04647545154266749,3.846573348335699e-06,9.305603327757125e-06,6.394486409930918e-06,0.0013841320760548115
2,2.0,-0.0013884072698129473,0.03573374599050838,0.05508571423459085,0.03177107116236835,0.02455666322506744,0.013527314949202387,0.05779568440760351,0.03576070856765905,0.0019168405012268022,4.723373258339497e-06,3.6639264368169577e-06,7.750745269270815e-06,0.0008124231826514006
3,3.0,-0.07052107092126467,-0.008946223863288392,0.08440824539138063,0.031000038782383357,0.0797941252441238,0.019197739543812355,0.04889347864158355,0.07108626003169749,0.039670550126947965,3.9301901031845035e-06,6.958051109133639e-06,6.950336896687252e-06,0.00010421263141324744
4,4.0,-0.008317896140528233,-0.0027328683609419064,0.07174846505376342,0.05334939061183479,0.10184963697773644,0.14735104098908014,0.11622939993188859,0.00875533926714732,0.13579646673987766,1.4617580900505799e-06,2.4086770341052915e-06,2.3785730749073055e-05,0.0
5,5.0,-0.012491796769767064,0.000256532181022824,0.10103744933608837,0.07336540003996853,0.02405100693980939,0.03952691301293378,0.15037759464101322,0.012494430571141014,0.03934778005660815,3.869087639049275e-06,4.773304259227247e-06,2.028747262439714e-05,1.7566051610629074e-05
6,6.0,0.0035117775904827428,-0.03643638692634594,0.05330880875909483,0.028237043112663188,0.10886058586007379,0.07217237164995358,0.04921467964737775,0.03660523014668,0.10634676072059784,7.06390614763283e-07,3.190419115171664e-06,7.498000698428945e-06,0.0
7,7.0,0.033368855136438925,0.04141043756371024,0.06815841018090295,0.06546682744767153,0.10996686550051815,0.07008034337623867,0.11044116610254333,0.05318180922396859,0.1380465044141172,2.0805118207579864e-06,4.2503821083247455e-06,2.434188011503576e-06,0.00037414749385789037
8,8.0,0.03912085132657206,0.057500732069083856,0.04387918819330101,0.0731849413164526,0.030160978356060294,0.053077323794319224,0.08266588141710314,0.06954692801983653,0.03585814692342182,2.510842197309628e-06,4.648947418958418e-06,7.36989306560078e-06,0.8542408347129822
9,9.0,-0.019225384592989177,0.050212781030402324,0.07847575056378234,0.0372679367273287,0.03996880649359231,0.05287061309492412,0.06428661403567536,0.053767451042014976,0.05384052016533754,2.003375378925382e-06,8.355423865192942e-06,2.124708762696482e-06,0.0003303806879557669
