,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
12,12.0,0.03252681385575564,-0.08597400393930452,0.09268287376934206,0.05158359765258319,0.03715718860837495,0.06196819404064916,0.041710487920283194,0.09192128683260764,0.03243369650933653,5.966554657613222e-06,1.109863544728776e-05,1.993482881784626e-05,0.0011545434826985002
13,13.0,-0.0058214922566681435,-0.014652878988053508,0.08887341821548887,0.12180815190554085,0.07569103624866416,0.08869603397851883,0.15041787538279347,0.015766947540122887,0.09420017333830893,1.2801192850716655e-05,4.134869525904575e-06,1.7683037760767457e-05,0.0
14,14.0,0.095959618460881,0.0033977527946213917,0.0539381175821166,0.07884245068269974,0.08404608449698175,0.09862054056467322,0.029974995695255434,0.0960197536927231,0.0854784912735932,3.9718970452757416e-07,8.073502701926554e-07,1.576203054666582e-05,0.0
15,15.0,0.009034678651810348,-0.04112709601818352,0.027059089493893324,0.0439449487407054,0.026797649084102353,0.04441984984709281,0.04306871109434608,0.0421077599170315,0.05702501122906649,5.439213572553091e-06,3.024117892494807e-05,1.4922164891005378e-06,0.8179186582565308
16,16.0,0.05139773240286366,-0.029901307923646078,0.06637249775811511,0.0650750727356233,0.0550523873926062,0.047886932953551654,0.09148859408948395,0.05946272035234413,0.03634075840863101,5.857968394721332e-07,1.6902463778790716e-05,5.2981877973358046e-06,0.001624908996745944
17,17.0,-0.003289397855728602,0.001951127225978017,0.08343098195188814,0.0811799985107041,0.039739545750893335,0.04500890746979807,0.1223003520189826,0.0038245307823607066,0.053360352613739066,3.0140575286749897e-06,1.7262604562619513e-06,4.427502683934474e-06,0.0044103520922362804
18,18.0,0.05980779096444264,0.006235847453272353,0.0607988334064825,0.026847442197011174,0.04488990136170713,0.021724934156583116,0.03786262039686209,0.060132001908359496,0.010449738239081153,6.106745844578445e-06,5.13541486006812e-06,1.0338657522723141e-05,0.0014042698312550783
19,19.0,-0.0381487131031503,-0.01055305770638791,0.042473309885391115,0.038685959719028995,0.04031649276568292,0.06152665091712354,0.056846388531914795,0.03958145194887151,0.06828400157694692,5.729071456282776e-06,1.5181951029088477e-05,2.6260640450507375e-05,0.00035066166310571134
20,20.0,0.004929735608148285,-0.018395750419547132,0.07206288394767567,0.060295486350239146,0.11565685829801514,0.10950350462831968,0.12846559496623228,0.019044839896006308,0.13467306500348875,3.6416971787803727e-06,7.329238657922714e-06,2.0261376357145906e-05,0.0
21,21.0,-0.001989532253861017,0.05248051845645264,0.07668243503929444,0.03853118575481106,0.11931810336848224,0.05264058335743044,0.05790325169312412,0.05251821642104023,0.11959359282568849,4.990639011136971e-06,1.2110118463264386e-06,1.1714242934317404e-06,0.0
22,22.0,-0.030364160704479108,-0.005057131721087084,0.03019833823626431,0.04042599994448883,0.10171649305392508,0.030838702373950914,0.05565920242000204,0.030782411155266223,0.1097296620753021,1.1757013837287662e-05,1.3590337781458933e-05,7.084415537948417e-06,8.258870366262272e-05
23,23.0,0.057917918931636135,-0.005168318991052504,0.04573198522514214,0.03364638046987895,0.038109180046807876,0.03462874238354747,0.030069590027843603,0.05814805976612504,0.027224430658048717,6.386666900912154e-06,5.061126341374482e-06,1.1997477939635531e-05,0.0012706267880275846
24,24.0,-0.008726678127369901,0.021692080694090517,0.016760639756012472,0.024297080975722345,0.01781002386008053,0.012709697373960917,0.0034701471024460315,0.02338164399646977,0.0024919181317863237,5.096164555010834e-07,7.045895359318256e-06,6.407553225920696e-06,0.8029970526695251
25,25.0,0.03012058554484887,-0.029730506426371248,0.010713762714216705,0.053130104713398484,0.11190312274285932,0.07145830264813086,0.059949259655209426,0.04232201183702236,0.12359430370686764,5.418141915781866e-06,7.042651939679849e-06,8.94865562075663e-06,0.0012513824040070176
