,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
26,26.0,0.0013818228042119065,0.0024945059285071554,0.049969250572301664,0.06161889767280113,0.020555394249926827,0.023835458492907573,0.07465842040973679,0.0028516651433149374,0.026617536456653653,3.957609054120743e-06,9.72644901294263e-07,3.2447460932136216e-06,0.013766597025096416
27,27.0,0.0014901103443263882,-0.013568769020987602,0.009278418783638519,0.011981543228462621,0.015463276091261205,0.011416211616867808,0.0015721304812930453,0.013650345108574411,0.010134870426379028,3.158621239351742e-06,1.1618866943225026e-05,2.187836579523282e-06,0.935335099697113
28,28.0,-0.0011167214539099478,-0.0005609407052081925,0.009277495466914726,0.003511014610381682,0.0030034837735485286,0.0036540589108573288,0.012588829607250754,0.0012496884733333392,0.004705124164902492,2.56775679709344e-06,5.616798042033149e-06,8.378694402245057e-06,0.7809188365936279
29,29.0,0.0005239907105880132,0.00220379061131392,0.0018092865481782688,0.002230955505291378,0.045901958909346965,0.0202477568822426,0.0025978969265127187,0.0022652283159315116,0.058749685825921355,5.925341792419287e-06,1.5607535197157196e-05,7.149206060133352e-06,0.06933844834566116
30,30.0,-0.006069741943061903,0.006206655303220291,0.029848938974915768,0.02390348484804019,0.02650865751092295,0.018602909275105266,0.04242402098083895,0.00868126357786454,0.03198184611887384,6.2716977363242026e-06,5.536681187276169e-06,6.114849812283877e-06,0.2236092984676361
31,31.0,-0.005421373917395939,0.009432790999073931,0.008319493645430203,0.005043520522339418,0.008291671733083553,0.002311916130651158,0.005055985273886612,0.010879744536726547,0.001559366099957386,6.0530019692744905e-06,1.791643267282704e-06,6.025926764972013e-06,0.9602534770965576
32,32.0,-0.00347260874301545,-0.003166120222905994,0.004646536483817578,0.003319298827370559,0.002703207389658993,0.0036461632532880147,0.003227651816798946,0.004699290238744745,0.0014838913336668487,2.589474487296023e-06,5.858222126937817e-06,3.5263890454263263e-06,0.9583951234817505
33,33.0,0.002020556949810282,-0.017698197501372647,0.01467379864764905,0.03650438173162778,0.011136222545726781,0.008807477737682552,0.041664695128380023,0.017813164940150856,0.0030737388333321475,7.882750104932098e-06,2.832940885617392e-06,5.0643927090980295e-06,0.08401738107204437
34,34.0,0.003964633502656182,-0.0012245389478945541,0.006492901261219798,0.005409447621756109,0.0364995042261325,0.05581223995481169,0.0063077066117480105,0.00414943543693531,0.04961434216854307,5.3767724795219855e-06,7.077506601990616e-07,1.0777859606316899e-05,0.015568862669169903
35,35.0,0.0011969619771113786,-0.005563444189301697,0.005832912559004001,0.00408743044721675,0.026333730922029605,0.028660403555169633,0.0023951749150526386,0.005690749442922715,0.03807219957908523,2.180817758187526e-06,7.0985119661538435e-06,1.1324220599106484e-05,0.004965358413755894
36,36.0,0.003541410730859855,0.00014124222550208077,0.00359149474503896,0.005984773567446474,0.014022714788547755,0.015304681447478883,0.007740877700136952,0.0035442261963528955,0.01853139556312441,8.312793616338701e-06,6.156604695139801e-06,1.4709217335566647e-05,0.3706301152706146
37,37.0,0.06179834703768942,-0.028980090230160443,0.04416637501012278,0.05618601340158503,0.037157348434968505,0.0340190990705436,0.014576285784597201,0.06825599846415652,0.011883458944022365,2.082546884462021e-06,5.308154285335654e-06,1.2139743087079108e-05,0.010398540645837784
38,38.0,-0.0009519907156831546,-0.008621804247771177,0.00340755226268226,0.008763039361948837,0.005762876658703576,0.006276457123919858,0.008523546380231513,0.008674202834245463,0.005475490860250188,3.456188798695734e-06,3.777236837319014e-06,8.289458307221273e-06,0.859561026096344
39,39.0,-0.038959199464134814,-0.13044458776732226,0.10189095779448065,0.003384990095238727,0.063981380767548,0.05111477925557452,0.0012691103024251168,0.13613820073981028,0.037381587439849595,1.966647625919096e-05,4.2619836234499904e-07,7.742384000276728e-06,0.0
40,40.0,0.0032638761001473984,0.008620758618071106,0.0011482866074243457,0.010903531484090841,0.005739956423786709,0.0062407196519864185,0.01130199311290955,0.00921793720678117,0.001800870976383625,9.529961202077689e-06,6.9959152726318245e-06,5.58719499847075e-06,0.6585637331008911
41,41.0,-0.004845703878626248,0.0012423685990995412,0.06334053384113175,0.07338360401174931,0.0065810696338789885,0.002594819644584151,0.09277228161098976,0.0050024319900786275,0.004008473880002144,4.158727097603774e-06,1.2476821459648843e-06,5.231334012272369e-06,0.0007284036255441606
42,42.0,0.07131799262617622,0.006398568110710027,0.09748538739397815,0.0014823169066213793,0.052299111891787896,0.0209440543505234,0.06577696974136678,0.07160445339568428,0.004371554497032256,3.283921969713786e-06,3.2514030659556136e-06,8.068990593513443e-06,0.0006421810248866677
43,43.0,0.008301310723292333,-0.013892360607979696,0.02194804477566362,0.00812117268270109,0.026419838486733578,0.02861275605285023,0.01847563345985981,0.016183616499002757,0.035049251937398065,3.984822486540464e-06,4.08823666237401e-06,7.77083960931996e-06,0.010473117232322693
44,44.0,0.0015474462300859046,7.356424800764404e-06,0.08699873921941383,0.07083854875136562,0.002252466342571905,0.0007496104074680681,0.13147291942528644,0.0015474637158889794,0.0015254375649627141,6.456698102181173e-06,6.5554393310260924e-06,2.663068882660934e-06,3.5890766412194353e-06
45,45.0,-0.006707973569936954,-0.009998513746295897,0.013751799414766166,0.013509990710209783,0.009849140068352186,0.012252802256948494,0.014962266602172094,0.01204023199734294,0.010667621365762707,5.791654744491879e-06,7.23771962644246e-07,1.1199794670634896e-05,0.34006360173225403
46,46.0,-0.010477677491520005,0.006702622939826473,0.00929265870038269,0.0026605096519088053,0.00939039797871818,0.006420963504753926,0.001067185886765599,0.012438122040315934,0.0056610899719873225,1.28487641638963e-05,3.1690330690359566e-06,7.884162608321701e-06,0.4887959659099579
47,47.0,0.0039024349939335867,-0.06113517494256372,0.04781495654525485,0.014548337502272158,0.03924891493596833,0.009491212080467234,0.0041341767941996494,0.0612596001793984,0.0032878612617894994,3.0145177662201324e-06,1.1074875822697182e-06,1.3067488017120134e-05,0.6701076030731201
48,48.0,0.009457032161536438,0.0005173999875310803,0.0032436652348327853,0.011175198665286358,0.006759963669291187,0.004856655863370643,0.015504143066982484,0.009471175220184225,0.004155563576464504,6.642973510437411e-07,6.0324590544217e-06,2.009116511843257e-05,0.4840758144855499
49,49.0,-0.018252157682273833,0.02406333909149551,0.07600203608451764,0.06795885040510374,0.0851022810634399,0.08238059152934125,0.08007262750605748,0.03020240964378312,0.08173360984810733,7.779719738339828e-06,1.0798076160440359e-06,9.057134095471474e-06,0.0005451843608170748
50,50.0,0.04403956577949322,-0.11750789844636199,0.09362360789992331,0.10324268623739656,0.0875980320097055,0.02934212805672634,0.0010258184480743105,0.12548940015525945,0.002467021807128027,1.4469744992934516e-06,4.556681339785545e-06,1.7426846361970375e-05,0.0
51,51.0,0.031446942037444144,0.004672775193465338,0.023609854080721044,0.009011741866146535,0.02085763943916746,0.0126728842658707,0.001542620994250187,0.03179221589501173,0.007120009656814733,1.6554065041979728e-05,6.193361050638039e-06,1.85378699099361e-05,0.8957566618919373
52,52.0,0.001571860009169582,0.0017271309765325349,0.0019415178974418574,0.001079587774461515,0.005873634440286973,0.007018340982657889,0.001208176096980198,0.0023353212409698214,0.008971548026653496,1.844421278155821e-05,4.346381610670301e-06,6.811258584545647e-06,0.916870653629303
