,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
42,42.0,-0.011495705764231347,0.01090900705553061,0.016213499080384004,0.008371348661947388,0.02326618137401811,0.05042578631314026,0.008629603895455376,0.015847955261023373,0.04207568853605903,2.9608782621319165e-06,4.474016385804242e-08,4.874303801863697e-06,0.8766815662384033
43,43.0,-0.05007061593822119,0.011691047054920242,0.03489971243346003,0.023751621673055036,0.04859459964594708,0.015987736865883506,0.0054101038737114195,0.05141738190216621,0.023237245704159675,3.8217254666037e-06,2.3978619770849138e-06,6.8310860640216425e-06,0.25760623812675476
44,44.0,-0.052428224473103024,-0.0342739292326781,0.05140814282199284,0.04346865282643572,0.04306650736470819,0.0461098041226384,0.007523199633075475,0.0626372169436726,0.009044733227626847,3.7555756593580544e-06,8.141915999191112e-06,4.173583501610648e-06,0.0009659053757786751
45,45.0,0.0014111066762330408,-0.0023798712574362073,0.003262263996272181,0.0018051080696684472,0.004610112620092815,0.004877014524298717,0.001810575547509862,0.0027667687387420824,0.004043134159642253,1.0342299436722274e-05,1.3563589396487357e-08,9.196573938820358e-06,0.8960541486740112
46,46.0,-0.0014069975714603195,0.00031107389473234055,0.006136398345182784,0.00507929472356698,0.01747212876357336,0.012224463580844929,0.008726416541433326,0.0014409750636562675,0.021858001270030705,6.252943265367712e-06,4.970354899070792e-06,5.277318328180907e-06,0.8623573780059814
47,47.0,0.007390314225633748,0.023841378886108718,0.06753165999983858,0.020459743181395356,0.08309212037177816,0.008033476359911085,0.07360669916758276,0.024960530674338538,0.08453953479627763,5.498803534388539e-06,7.129614316909474e-06,1.8240184699085112e-06,0.0005680347676388919
48,48.0,-0.0028065191032146295,0.0018194568496486371,0.004354718950530117,0.0012537832053003976,0.004051180767606266,0.003220969306635379,0.0029609896354415893,0.003344693215295237,0.003096351297374917,3.7105821556231057e-06,1.7238561552655861e-06,1.9094957290061044e-05,0.842540442943573
49,49.0,0.032885758960208455,0.03835184900855849,0.03901199914695316,0.009849075395581223,0.029366476011848143,0.028126296054706568,0.0046570277179839616,0.05052066374033698,0.009632469553353215,7.947036817826347e-06,2.0942972531730765e-06,3.27505941102829e-06,0.29264867305755615
50,50.0,-0.0009802444921863656,-0.00020692018217421826,0.02289822215496112,0.029905458987857216,0.014550588262087103,0.017948610015529037,0.035473068812446995,0.0010018459094355365,0.019187586500010692,8.97853370123456e-06,2.0167808680387e-06,7.944820742879598e-06,0.9523208737373352
51,51.0,0.00033988344142767883,0.0016024319478888753,0.055326966438083124,0.013209134189057904,0.011755818837285159,0.009349875344729279,0.08477445624103049,0.0016380808592287677,0.015556349778715037,6.597934878845859e-07,4.817088384405289e-06,5.188562338862355e-06,0.8327054381370544
52,52.0,0.045654110840305656,-0.018198947514661876,0.03748960571508359,0.04167414376966122,0.046471128460894504,0.0357641474173857,0.004396646442004897,0.04914773165935873,0.02818932981139213,2.9384088440694567e-06,1.0760503661107948e-05,4.5492415962186735e-06,0.02600041963160038
53,53.0,0.002462014194419029,0.0005441164439547856,0.007666672540877108,0.008298967983407936,0.0039715838069841695,0.002172899407442957,0.009396427505067603,0.00252142352612622,0.0028474072428357373,9.386371961849008e-06,1.1729548146473435e-06,5.3452962126551085e-06,0.9682021737098694
54,54.0,-0.014039896340949857,-0.022661011348313675,0.03065545559947406,0.008929554163978653,0.019307004888944268,0.009548301022642994,0.0161321561698355,0.02665783420672089,0.0017184093155558206,3.3708394654806877e-06,4.632509982825431e-06,9.135174535303534e-06,0.9441573023796082
55,55.0,0.005311453948374189,0.00631346265626866,0.014149038192453712,0.006169143107736622,0.006920485988264372,0.007049371840199715,0.015597148976106413,0.008250536573932552,0.007222531587274371,3.3559948324589432e-06,7.824138807902228e-06,4.753203299055666e-06,0.9331752061843872
56,56.0,-0.0468914286794579,-0.005850377994671308,0.05401201207190123,0.05713635500459133,0.042132431923059814,0.027524750140874778,0.11044603494623605,0.04725497864015199,0.029249041182020798,5.969089850452371e-07,4.894763777801765e-06,7.057577582107307e-06,0.02173428237438202
57,57.0,0.00025926631016631084,0.0012034955489774537,0.012008390368165802,0.015389505002257768,0.009093831005962708,0.010164175463825139,0.01836568330152043,0.0012311054203421397,0.010742007220043634,1.3537519796002682e-05,3.120689291269282e-06,1.4871667016794768e-05,0.26394543051719666
58,58.0,0.0148612357153609,-0.008287539018120139,0.008603973627697915,0.0183503012240989,0.02433636880441191,0.0016722187506726326,0.018109134866827727,0.017015864067521876,0.01622188497781867,1.3862425902023607e-06,8.730395594419321e-06,9.74872322116846e-06,0.07977175712585449
59,59.0,-0.0016722935239781075,0.0031723194455549144,0.0036122462985245535,0.0035130353413687066,0.008178941286393683,0.006770828631542951,0.004469293635199184,0.003586108795754105,0.008188421500445013,6.4038265601764905e-06,3.5332251331794942e-06,1.2190953262946268e-05,0.23755231499671936
60,60.0,0.00738364592004449,0.043624142124859336,0.03493790781339428,0.020571147615536533,0.05057613043771141,0.014793345357710899,0.0028197386482729948,0.04424459292617027,0.025785002573003268,6.205095169931092e-06,5.769979489114171e-06,4.768370237955036e-06,0.32550859451293945
61,61.0,0.001045185861509953,0.0002739918723962417,0.0014326180727348204,0.0006691901563242483,0.04108303928805577,0.048112981124634614,0.0013131529143597925,0.0010805022125102294,0.051962647548215286,1.7479658231108891e-06,1.909275568427359e-06,7.58620689939392e-06,0.04535245522856712
62,62.0,-0.008364575215088134,0.0035625767946316582,0.00518706786796423,0.007146078981530821,0.008279216975553633,0.02021421886404796,0.0024385198132939752,0.009091648472445176,0.018288359471901657,5.843997172765932e-07,1.0480828961759952e-06,7.316896910798735e-06,0.8988264799118042
63,63.0,0.001955314271104174,-0.009780514741600802,0.006475770960995,0.008039839879038856,0.00549064239177083,0.009955366139441963,0.004108461587753592,0.009974052461735614,0.00911410105542778,7.468834643318451e-06,1.5460328536496583e-05,5.024314192668849e-06,0.864122211933136
64,64.0,-0.00231855772552383,0.0008487566391669814,0.02130097511302431,0.014192005747831957,0.09155439661436487,0.05365796058021491,0.034019885041995816,0.0024690276950889525,0.11697939827032743,4.913703886814137e-06,9.41201627102353e-06,6.727304957935885e-06,0.0018486978951841593
65,65.0,0.0016791235154031009,-0.0004885596355451666,0.002524469360118697,0.001946231728145707,0.1228241838770542,0.05613938036683552,0.003302569753300106,0.0017487556425823745,0.1536122385320615,5.5642103253769425e-06,6.432385189629145e-06,3.446944531431124e-06,0.0004406012303661555
66,66.0,-0.024172752676596097,-0.02548604661491714,0.025100847119518332,0.016324460015969978,0.025264691424209756,0.015443834788455651,0.002285642853265549,0.03512635113446333,0.002260234273313148,3.9608131406983855e-06,2.8828674516450873e-06,4.26029533883071e-06,0.7150021195411682
67,67.0,-0.024022368721001542,-0.016950703825548176,0.011556892139733403,0.02428717114015725,0.010027393921882403,0.03568487097700717,0.021111224757616124,0.029400689773357476,0.03140450853886866,3.2366732817873296e-06,1.8276000520488523e-06,6.879519153054962e-06,0.6938236355781555
68,68.0,0.002189987111849796,-0.00466647521456425,0.0027992397381478625,0.00368541049731284,0.0010312870639227647,0.005186145471498877,0.0015920431555722064,0.005154806929285584,0.004027856003911533,3.601329380700385e-06,4.1736512212916e-06,1.9766720804870973e-06,0.9662935733795166
69,69.0,0.0008688166287935613,-0.0010461265670669176,0.012498491853331533,0.010947828032201092,0.031174192420116625,0.03618114264303305,0.017337584071789074,0.001359861437349932,0.03908650635209136,3.845907431996775e-06,2.309438301187001e-06,9.275972504880374e-06,0.020489424467086792
70,70.0,-0.021936910998459385,0.0006191603501802237,0.03484644792911639,0.02958299152943515,0.08647430345155153,0.01868785693760535,0.06805997616699988,0.021945647032921213,0.09120797330762347,8.336031324688116e-07,5.220072209285877e-06,2.694242158984237e-06,0.06558253616094589
71,71.0,-0.0012188596745004786,0.0022684056561011272,0.004244166781268656,0.0018407608473068984,0.004272837133379964,0.004397269873102498,0.0034765925934759794,0.002575127788432061,0.00435794797889421,1.549189852133866e-06,6.222068773509866e-07,4.362671171131e-06,0.9663094878196716
72,72.0,-0.0003603079613555406,0.003976290290386801,0.003895161785325105,0.001732235973228008,0.023155482750136284,0.013996091667533496,0.0020660634668500937,0.003992581408116876,0.027774009098444973,6.081442175926983e-05,6.595667958339715e-06,6.2068668756597565e-06,0.3495078682899475
73,73.0,0.0004415334498314429,0.032894105966625786,0.02686253769977034,0.016740730813047406,0.024942895253770383,0.0014612443112970712,0.017970562609002844,0.03289706915715937,0.003211807294198717,4.488969525539485e-06,1.8002137626769008e-06,1.3820669397465872e-05,0.3980781137943268
74,74.0,-0.003403726731829778,0.000983058487676582,0.01767023216045481,0.014456139082468945,0.0021921704455666654,0.0016799390645807306,0.0232607152743095,0.003542846264681208,0.001321056529327689,6.4640212611877756e-06,3.769233667355121e-06,2.454891962806004e-05,0.07787787914276123
75,75.0,0.0014586096261586191,0.0004642667539561349,0.0038982464807363914,0.0007213690808323659,0.019513035160371093,0.014751491468875404,0.004243875399313847,0.0015307141014414,0.023844179940656435,2.0042725187185157e-06,9.684280232261831e-06,1.3073650600423318e-05,0.015016341581940651
76,76.0,0.0011785314411344235,-0.0019046737422853573,0.003180776552540409,0.0034742349543526565,0.005665174905632125,0.0073853220935020236,0.004059661177084764,0.002239803210617774,0.00663282824033395,4.274919602070138e-06,8.703257069589089e-07,1.2888288692347084e-05,0.9466353058815002
77,77.0,0.013765537018606305,0.006698396404181573,0.0355612497709625,0.025506889752374026,0.011212429765125076,0.007887049569939148,0.042557404999544086,0.015308772772439116,0.001811251433700295,5.541844412093772e-06,3.35481020433072e-06,3.6955960841073144e-06,0.8587744832038879
78,78.0,-0.003320981338772117,-0.002066876106041203,0.005216226833466911,0.0015683045935559233,0.07770423153828455,0.08902301417251432,0.003895874930592822,0.003911635705200152,0.09655226047725977,2.783981294632355e-06,1.8681563461039771e-06,7.422878964675276e-06,0.0004535134939942509
79,79.0,-0.011409035778076611,-0.0054781000414528035,0.009418802418794132,0.007843196777992719,0.02290322497148878,0.008304557922435908,0.0010210727564356813,0.012656052996475537,0.021600318736975786,6.856919265445884e-06,9.649651360319136e-06,4.587320405254945e-06,0.9329339265823364
80,80.0,0.005998955120073889,0.005386605059377235,0.11073249698885013,0.04525391625941255,0.007660623437965886,0.001397945787407139,0.15693931909598316,0.008062442346979552,0.0027412309861446827,2.3216300641268886e-06,5.604125761567546e-06,1.0125126206623832e-05,0.0014757363824173808
81,81.0,-0.0002568824903710668,0.0017367499122334265,0.04153109971495355,0.03619921876374265,0.0976703839958556,0.08751591498576183,0.06370037338266513,0.0017556448591620275,0.12286450930375802,7.493868527431611e-06,6.886684424498097e-06,1.1998292471708823e-05,0.0003354211221449077
82,82.0,0.004735958934986032,0.0129104922211396,0.011213724238773865,0.007611676369201546,0.006275550597258698,0.011334465600041836,0.001566940779092627,0.013751731397390663,0.004019468529391917,4.338477586261679e-06,5.7755317113863795e-06,3.1916116486040907e-06,0.9956342577934265
83,83.0,-0.003592046972770569,-0.0009493020229681456,0.009922384880573891,0.007968043034420601,0.023069595342443433,0.03176962135098319,0.015811178741696758,0.0037153702083913016,0.03231740351845821,2.079504412444132e-06,3.170137259211627e-06,1.4775798994510951e-05,0.025478044524788857
84,84.0,0.017327689106094234,-0.0016665845835195094,0.049369646361236245,0.02529068522978415,0.009259759392200074,0.01833217471315139,0.05535556013417494,0.017407651017052293,0.019484256786394195,2.778393573876934e-06,2.2386520039142004e-06,4.2119709960306215e-07,0.6177203059196472
85,85.0,-0.057480915038513214,-0.03108346224293932,0.04766824664116624,0.020109109612288033,0.0730990461765046,0.008175025448743918,0.0022695051720170835,0.06534705210392439,0.03645488902602469,6.729391267658403e-06,2.6655344151510062e-06,6.398514368316252e-06,0.0009856983087956905
86,86.0,0.007210521046195599,-0.00016570633134081598,0.09667231937258752,0.10047508649484467,0.02684543198916837,0.0179881551179679,0.14647089572972852,0.0072124248589414165,0.027710867049359194,3.947153334458466e-06,2.1600009731499855e-06,4.310048415435873e-06,0.0010434610303491354
87,87.0,0.0077846712104170865,0.03495140723156594,0.0701141372740118,0.08209871478444854,0.017230060854419436,0.01711960649195294,0.10586138814351254,0.0358078479292048,0.009794742593664123,6.2748976995605224e-06,2.441051844468671e-06,1.0716058169757245e-05,0.0009139172034338117
88,88.0,-0.047448258586057813,0.03384614065562443,0.03276224943410567,0.04469979280923161,0.12779546625063115,0.033499874687549856,0.0242756861763521,0.05828291756706867,0.11433415014171369,4.638138173756092e-06,6.420863442399352e-06,6.15274902954386e-06,9.814217264647596e-06
89,89.0,0.004787140654222032,-0.011686353450225851,0.015452386841396064,0.004220043059291398,0.017310115943354198,0.007799535728964306,0.009164936645812442,0.0126288389255272,0.011030942520279856,2.682152519925048e-06,8.711218775140973e-07,3.988162125960981e-06,0.6819170713424683
90,90.0,0.013208622156903464,0.005452782363987534,0.007902753241915037,0.013592495508422835,0.006143453482856142,0.009795121127484676,0.012389738299870858,0.014289875254628872,0.004897315425719854,2.692982182428494e-06,5.131087209936993e-06,7.80493150476527e-06,0.6440489888191223
91,91.0,0.009942740673871273,0.008358176728733877,0.02010355583507916,0.010959248817953654,0.05545973387057861,0.011538845820187759,0.019606014373423578,0.012989118920719862,0.0634702076717846,1.4020545557755123e-06,8.91104203149215e-06,2.0796446116964408e-06,0.20605726540088654
92,92.0,2.0962607301617144e-05,0.0013150857736224206,0.0012533495843665885,0.0018707054712984543,0.052529666152779424,0.04017261878763126,0.002559907561454117,0.0013152528361075532,0.06549995493069596,6.680062986567209e-06,7.683876157192217e-06,9.839728264645365e-06,0.032855965197086334
93,93.0,-0.025207005837424516,0.003676303461607359,0.014553833330789858,0.022786512060285813,0.07253519252572503,0.04984100049976382,0.0210862390697417,0.025473679562045604,0.0984796367922547,3.822127622686824e-06,4.809502278444332e-06,2.9272580379604994e-06,0.010851380415260792
94,94.0,9.169342166128502e-05,-0.001145278237366828,0.011684648004111727,0.010780998592882049,0.0016445570344944468,0.0006636019699607818,0.017401591075721812,0.0011489429596642398,0.0011800774830029658,5.869985620965577e-06,4.161456856631844e-06,1.0024742541325454e-05,0.5965374112129211
95,95.0,-0.008569155678119923,0.006434056450283601,0.039660755300185556,0.028157480480045047,0.09344356235730894,0.0862248365654281,0.04996573224296436,0.010715759956311589,0.10875806552627228,4.670397429664469e-06,3.2214134238036952e-06,8.382330932058282e-06,0.00018231758440379053
96,96.0,-0.0011477153455504599,0.0002242497273219955,0.01563854020536034,0.013912129453820166,0.031161151555936736,0.03877971437810033,0.024082603655998947,0.001169417998243571,0.04029654296109176,5.146421299206052e-06,4.585283768566474e-06,2.116653252202212e-05,0.24095562100410461
97,97.0,-0.0001666134783152893,-0.0010795988936004562,0.023792843933099016,0.025055116381623277,0.0006639138341618589,0.0014169924620751006,0.036739317573553205,0.001092379889150129,0.0015414866939194721,4.670148122297937e-06,2.638790358838485e-06,2.6119848050214613e-06,0.9955886602401733
98,98.0,0.003026373919056285,-0.001108447892341585,0.07697577632755599,0.05495300417989006,0.05514302618612751,0.0613746211657029,0.11612086892790863,0.0032229793402968935,0.0678578060788972,1.7411811698902917e-06,2.2943659674138013e-06,8.564161557955802e-06,0.0016485340893268585
99,99.0,-0.022691105808518273,-0.030962439302897042,0.02777392850674198,0.020009197109834075,0.01607298769042781,0.018221707605117873,0.01991697893696251,0.03838696302651403,0.012955192537553105,7.318661583996288e-06,1.7520324281183303e-06,1.762086789610793e-05,0.04554514214396477
100,100.0,-0.0008796469922197761,0.004824563019429288,0.013479504411042507,0.01047173679965717,0.025599599913895356,0.025130151516684022,0.01608908182264916,0.004904099016064617,0.028355882738392856,1.5076301585440436e-06,7.035685226315325e-07,2.7977403739280704e-06,0.9187453389167786
101,101.0,-0.0006136026768548792,-0.0013596008286394256,0.005246064503293646,0.0026005199292581872,0.006649204711073587,0.004676027837314022,0.0074074324632741285,0.0014916509840711687,0.008210030150847593,3.7018840189807027e-06,8.150907962295105e-06,8.808667664126098e-06,0.623619794845581
102,102.0,-0.0003042328629327146,0.0009827905967378036,0.01272909346005258,0.013203582989006691,0.009236557214609599,0.011969415949064338,0.019244763333851115,0.0010288026982490297,0.011985291510894135,3.3654402777248572e-06,1.8136083369294415e-06,1.0131708014351904e-05,0.4203484356403351
