,runstring,instability_time,shadow_instability_time,Stable,Mstar,Z12,Z23,mu1,mu2,mu3,e1,e2,e3,h1,h2,h3,k1,k2,k3,ecom,spockprob
321,0000321.bin,1000000000.0,1000000000.0000015,True,0.907,0.0063417115555242315,0.09198961510622772,2.4122786688e-05,1.4505111620999999e-05,2.7870242399999996e-06,0.008027038425683464,0.010793856491773748,0.11338102908502329,-0.006237069999999723,0.0002581100000004417,-0.11206867,-0.0050529500000002295,-0.010790770000000281,0.017200899999999908,0.012402727348949098,0.8050790429115295
322,0000322.bin,999000000.0223224,999000000.0223224,True,0.907,0.0060067308137041605,0.053285839289318904,2.1676801146e-05,1.0223701487999999e-05,4.153518368999999e-06,0.10011111182663601,0.08230064226572481,0.06970239471015355,-0.09576944000000011,-0.07972082000000001,-0.04947136000000058,0.029162459999999973,0.020444720000000187,-0.04910201999999984,0.08768464254833484,0.7623265385627747
323,0000323.bin,999000000.0281401,999999999.9999988,True,0.907,0.006468739013419654,0.11445967067718267,2.5166212070999998e-05,1.4957417475e-05,1.4626982369999998e-06,0.01606259795040961,0.007388251902047181,0.14346344367831976,-0.005923220000000136,0.0010441999999999789,0.14326010999999975,0.014930590000000046,0.007314090000000262,-0.007635479999999924,0.011543412776834808,0.8003675937652588
324,0000324.bin,999000000.0313467,999000000.0313467,True,0.907,0.005847506278287002,0.07031930680433603,1.9835463648e-05,1.0718860151999999e-05,4.660637982e-06,0.10234175402517667,0.08480708574492725,0.14813694404029004,-0.0999159299999998,-0.08358893000000021,-0.14592319999999973,0.02215043000000011,0.014322450000000249,-0.025514190000000155,0.10192779123611181,0.7547339200973511
325,0000325.bin,999000000.0238817,999000000.0238817,True,0.907,0.006082340211743979,0.0309837760244405,2.1754131399e-05,1.3228163949000002e-05,5.903858960999999e-06,0.06880492956645262,0.05545562671547535,0.04882461018924055,-0.06853618000000004,-0.05545406000000039,-0.0317006799999998,0.006075389999999965,-0.0004168499999998261,-0.03713367000000007,0.05902812939382197,0.7372341752052307
326,0000326.bin,999000000.0099725,999000000.0099725,True,0.907,0.006317634263365131,0.09382151882398299,2.5485803343e-05,1.3795388607e-05,2.363111751e-06,0.022840720546771266,0.02089951212032017,0.10527458997863429,0.013334460000000013,0.018013430000000247,-0.10179958999999934,0.018544289999999963,0.010597450000000038,0.026825040000000005,0.018387505707769487,0.8437868356704712
327,0000327.bin,999000000.0183713,999000000.0183713,True,0.907,0.006106064157219703,0.07344346669604772,2.7605221644000002e-05,9.930677757e-06,1.0731634914e-05,0.042750504573505495,0.046361343467597314,0.05616755505149592,0.025320580000000065,0.028383940000000236,-0.02151812000000033,-0.03444523000000016,-0.0366568700000002,0.051882220000000104,0.02209274887651854,0.782408595085144
328,0000328.bin,1000000000.0,999999999.9999985,True,0.907,0.006702041381045704,0.08779708283344065,2.9889366507000003e-05,1.3523439929999999e-05,2.68534266e-07,0.039689807461487904,0.041606019748612874,0.14054703823590337,0.03943135999999974,0.041533919999999565,0.13096242999999994,0.004522020000000104,-0.0024483400000001004,-0.05101286000000002,0.04069528777680474,0.9270051717758179
329,0000329.bin,1000000000.0,1000000000.0000002,True,0.907,0.006306476013152066,0.08569514043752735,2.394279888e-05,1.3549130595e-05,3.20248929e-07,0.05827641140679889,0.04426946504354119,0.11501777684785494,-0.05398255999999985,-0.04209878000000019,-0.07323623000000054,0.021955029999999907,0.01369226999999999,-0.08868789999999988,0.053054772367681045,0.9195801615715027
330,0000330.bin,840000.5097563041,6064344.069665385,False,0.907,0.006565259727486791,0.13845035793701174,2.818339524e-05,1.2288555279e-05,1.74318144e-07,0.0626029243433008,0.06038821596346842,0.12701254973532072,0.05926939000000045,0.05923148000000001,-0.12639176000000046,0.020156029999999752,0.011763010000000015,0.012542360000000047,0.061049438409333454,0.8760660290718079
331,0000331.bin,999000000.0168617,999000000.0168617,True,0.907,0.006723260575855904,0.10338848227744554,2.7556921392e-05,1.3692974295000001e-05,5.5265560350000005e-06,0.032920585734371656,0.020339984540898668,0.11760705599168537,-0.02567430000000017,-0.016170140000000104,0.11632233000000008,0.020605710000000145,0.012338619999999733,0.01733594999999997,0.01882062337896224,0.7369247078895569
332,0000332.bin,197198.7995605552,2971166.8116604625,False,0.907,0.006282056243244179,0.14590342845262105,2.1786590826e-05,1.5708879186e-05,4.03696293e-07,0.09251285574582177,0.07426277304125502,0.128936518521623,-0.07620042999999975,-0.06180852999999972,0.05877547999999971,0.05246067999999968,0.04116630999999985,-0.11476092000000028,0.08275806641331808,0.15552178025245667
333,0000333.bin,999000000.0037829,999000000.0037829,True,0.907,0.006087810206428278,0.0480744809054115,2.3972120172e-05,1.1461195746e-05,1.3106110017e-05,0.06856542962967445,0.060614122115112114,0.09881226665029845,-0.054832930000000155,-0.04315124000000013,-0.09426063999999994,-0.041165130000000265,-0.04256809000000014,-0.029644489999999905,0.0735345047006764,0.7446351647377014
